ID,Timestamp,PID,PLAT,CTX,DESCRIPTION,TEXT EN,TEMP,INTENT,TRIGGERS,CAUS,ALGO_CAUSE,PB1,PB2,RESP_CONSEQ,FUTURE_USE,ARTIST_HARM
210,12/12/2025 01:03:06,60e5d3a91561c1746aa12a5e,Spotify,Stavo scrollando,"Il genere pop è quello dove ascolto più donne in assoluto. Non una maggioranza forse, ma un terzo sicuramente. Ciò nonostante, Spotify fa playlist dove ci sono interi blocchi di canzoni fatti da uomini e basta ","Pop music is the genre where I listen to the most women. Perhaps not a majority, but definitely a third. Nevertheless, Spotify creates playlists where there are entire blocks of songs made by men and men alone. ",PRE,PASSIVE,TR2_Collection,NO,4,"La piattaforma sembrava promuovere canzoni già virali o molto popolari, Ho visto pochissime artiste donne o artisti non occidentali essere consigliati, Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti","Ho trovato lo stesso contenuto “di tendenza” su diverse piattaforme, Le raccomandazioni mi sono sembrate stereotipate o influenzate da bias",NO,3,4
211,12/12/2025 01:09:38,60e5d3a91561c1746aa12a5e,Spotify,Stavo cercando qualcosa di specifico,"Cercavo nella playlist ""cantautorato italiano"". Sembra che le donne cantautrici siano in totale in 3, quando in realtà vanno a pubblicizzare sempre gli stessi o delle cantanti donne che comunque non conosco.","I was looking in the “Cantautorato Italiano” playlist. It seems that there are only three female singer-songwriters in total, while in reality they keep promoting the same ones or female singers that I don’t know.",PRE,ACTIVE,TR2_Collection,NO,4,"Ho notato una sovrarappresentazione di artisti maschili o generi mainstream, Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti",Le raccomandazioni mi sono sembrate stereotipate o influenzate da bias,NO,3,3
212,12/12/2025 01:33:37,6582f5dfb83c230e72711bbd,YouTube Music,Stavo cercando qualcosa di specifico,Ascoltando una canzone di Clara (pop ma lento) sono usciti i pinguini tattici nucleari e Fabri fibra che é rap,"While listening to a song by Clara (slow pop), Pinguini Tattici Nucleari and Fabri Fibra, who is rap, appeared afterward.",POST,PASSIVE,TR3_Continuation,NO,3,"Ho visto pochissime artiste donne o artisti non occidentali essere consigliati, Il sistema continuava a mostrarmi artisti o brani simili risultando ripetitivo, La piattaforma sembrava promuovere canzoni già virali o molto popolari, Ho notato una sovrarappresentazione di artisti maschili o generi mainstream, Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti","Ho trovato lo stesso contenuto “di tendenza” su diverse piattaforme, Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti",NO,2,5
213,12/12/2025 02:53:50,6056beff1b9debccd57761e0,Apple Music,Ascolto passivo,"Quando ho la riproduzione casuale dopo aver cercato una canzone specifica, mi vengono proposti spesso gli stessi artisti, anche se non c’entrano tanto con l’artista che ho cercato. E in ogni caso, sono sempre artisti giá famosi","When I use shuffle playback after searching for a specific song, I’m often suggested the same artists, even if they don’t have much to do with the artist I searched for. In any case, they’re always already famous artists.",POST,PASSIVE,TR3_Continuation,NO,3,"Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti, Ho trovato difficile scoprire qualcosa di veramente nuovo o diverso, Il sistema continuava a mostrarmi artisti o brani simili risultando ripetitivo","Il sistema sembrava ignorare scene musicali diverse o di nicchia a cui tengo., Le raccomandazioni non sembravano evolvere nemmeno dopo aver cambiato ciò che ascoltavo",NO,4,5
214,12/12/2025 02:58:26,6056beff1b9debccd57761e0,Apple Music,Stavo scrollando,"Nella sezione “ascolta ora” di apple music, mi viene proposto subito un carosello di musica hip-hop italiana che è uno di wuei generi che ascolto pochissimo. Non capisvo perché debba essere posizionato così in alto tra le proposte","In the ‘listen now’ section of Apple Music, I am immediately presented with a carousel of Italian hip-hop music, which is one of the genres I listen to very little. I don't understand why it should be positioned so high among the suggestions.",PRE,PASSIVE,TR1_Presentation,NO,2,Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti,"Il sistema sembrava ignorare scene musicali diverse o di nicchia a cui tengo., Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti",YES,3,4
215,12/12/2025 09:19:14,6582f5dfb83c230e72711bbd,YouTube Music,Stavo cercando qualcosa di specifico,"Stavo ascoltando una canzone degli artic monkeys e mi ha suggerito tra le canzoni ""notion"" di ""the rare occasion"" sicuramente non c entra molto con la canzone in particolare  che stavo ascoltando perché sono assai diverse e penso l abbia consigliata solo perché molto famosa ed era andata di moda","I was listening to a song by the Arctic Monkeys, and among the suggested tracks, it recommended “Notion” by The Rare Occasions. It doesn’t really fit with the song I was listening to, since they’re quite different—I think it was suggested only because it’s very popular and had been trendy.",POST,PASSIVE,TR3_Continuation,YES,5,"Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti, La piattaforma sembrava promuovere canzoni già virali o molto popolari","Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti, Ho trovato lo stesso contenuto “di tendenza” su diverse piattaforme",NO,2,5
216,12/12/2025 15:12:23,6056beff1b9debccd57761e0,YouTube,Stavo scrollando,"Tra le proposte nella sezione musica, ho trovato molti video correlati ai miei recenti ascolti che mi incuriosiscono molto, però tra questi ci sono pochissimi video di  va artisti uomini","Among the suggestions in the music section, I found many videos related to my recent listening that intrigue me greatly, but among these there are very few videos by male artists.",PRE,PASSIVE,TR1_Presentation,NO,5,Ho visto pochi artisti uomini o occidentali,"Il sistema sembrava ignorare scene musicali diverse o di nicchia a cui tengo., L’alogritmo si concetra troppo sugli ascolti molto recenti ignorando quelli meno recenti ma comumque ascoltati spesso",YES,3,5
217,12/12/2025 17:23:03,6582f5dfb83c230e72711bbd,YouTube Music,Stavo cercando qualcosa di specifico,"Ascoltando fibra è uscito mondo marcio (che è per lo più cantastorie) dj shoca, Noyz narcos cioè cose che non c entrano ","While listening to Fabri Fibra, tracks by Mondo Marcio (mostly storytelling), DJ Shocca, and Noyz Narcos appeared—basically things that have nothing to do with it.",POST,PASSIVE,TR3_Continuation,NO,4,"Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti, La piattaforma sembrava promuovere canzoni già virali o molto popolari, Il sistema continuava a mostrarmi artisti o brani simili risultando ripetitivo, Ho notato una sovrarappresentazione di artisti maschili o generi mainstream, Ho trovato difficile scoprire qualcosa di veramente nuovo o diverso","Ho trovato lo stesso contenuto “di tendenza” su diverse piattaforme, Mi sono sentito “intrappolatə” in un loop di contenuti già familiari",NO,3,4
218,12/12/2025 17:28:50,6582f5dfb83c230e72711bbd,YouTube Music,Stavo cercando qualcosa di specifico,"Ascoltando casa mia di ghali, é spuntata la canzone tutta l Italia di Gabri ponte, immagino perché entrambi derivano da Sanremo e altre canzoni che andavano molto prima","While listening to “Casa Mia” by Ghali, the song “Tutta l’Italia” by Gabry Ponte appeared, probably because both are linked to Sanremo and other popular songs from before.",POST,PASSIVE,TR3_Continuation,NO,5,"Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti, La piattaforma sembrava promuovere canzoni già virali o molto popolari","Ho trovato lo stesso contenuto “di tendenza” su diverse piattaforme, Le raccomandazioni mi sono sembrate stereotipate o influenzate da bias, Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti",NO,3,5
219,12/12/2025 17:33:36,6582f5dfb83c230e72711bbd,YouTube Music,Stavo cercando qualcosa di specifico,"Ascoltando i Pink Floyd sono usciti i the Cranberries  in seguito, che sono metal ","While listening to Pink Floyd, The Cranberries appeared afterward, which is metal.",POST,PASSIVE,TR3_Continuation,NO,5,La piattaforma sembrava promuovere canzoni già virali o molto popolari,Ho trovato lo stesso contenuto “di tendenza” su diverse piattaforme,NO,4,3
220,12/12/2025 19:08:10,5e68bd3b003be1000c6c4d25,Spotify,Ascolto passivo,Stavo ascoltando la mia musica in smart shuffle e spotify mi ha proposto notti in bianco di blanco,"I was listening to my music on smart shuffle, and Spotify suggested “Notti in Bianco” by Blanco.",POST,PASSIVE,TR3_Continuation,NO,1,"Ho trovato difficile scoprire qualcosa di veramente nuovo o diverso, Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti, La piattaforma sembrava promuovere canzoni già virali o molto popolari","Il sistema sembrava ignorare scene musicali diverse o di nicchia a cui tengo., Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti",NO,3,5
221,12/12/2025 19:22:42,5e68bd3b003be1000c6c4d25,Spotify,Ascolto passivo,Stavo ascoltando la mia musica in smart shuffle e spotify mi ha proposto finchè non mi seppelliscono di blanco,"I was listening to my music on smart shuffle, and Spotify suggested “Finché Non Mi Seppelliscono” by Blanco.",POST,PASSIVE,TR3_Continuation,NO,1,"Il sistema continuava a mostrarmi artisti o brani simili risultando ripetitivo, La piattaforma sembrava promuovere canzoni già virali o molto popolari, Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti, Ho trovato difficile scoprire qualcosa di veramente nuovo o diverso","Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti, Ho trovato lo stesso contenuto “di tendenza” su diverse piattaforme",NO,3,5
222,12/12/2025 20:08:07,60ddf71e95896d2595f0e1a5,Spotify,Scrollavo homepage,"Viene creata una sezione di “scelti per me” dove 9 album su 9 sono di astisti maschili, che mi ha lasciata sbalordita","A “chosen for me” section is created where 9 out of 9 albums are by male artists, which left me stunned.",PRE,PASSIVE,TR1_Presentation,NO,5,Ho visto pochissime artiste donne o artisti non occidentali essere consigliati,Le raccomandazioni mi sono sembrate stereotipate o influenzate da bias,YES,1,5
223,12/12/2025 20:14:46,60ddf71e95896d2595f0e1a5,Spotify,Ascolto passivo,"Ho trovato questa playlist del venerdì sera che mi ha lasciata perplessa. Viene descritta come contenente brani ispirati a ciò che ho ascoltato il venerdi sera, ma non mi sembra molto pertinente ai miei gusti e trovo che siano canzoni ora abbastanza virali","I found this Friday night playlist that left me perplexed. It is described as containing songs inspired by what I listened to on Friday night, but it doesn't seem very relevant to my tastes and I find that the songs are now quite viral.",POST,PASSIVE,TR2_Collection,NO,3,La piattaforma sembrava promuovere canzoni già virali o molto popolari,Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti,YES,3,4
224,12/12/2025 21:37:22,6734c4c9540c828f442d4308,TikTok,Stavo scrollando,Canzoni ripetute del trend del momento ,Repeated songs from the current trend ,PRE,PASSIVE,TR1_Presentation,NO,4,"Non ne sono sicurə ma ha catturato la mia attenzione per qualche motivo, La piattaforma sembrava promuovere canzoni già virali o molto popolari",Non ne sono sicurə ma ha catturato la mia attenzione per qualche motivo,NO,4,2
225,12/12/2025 21:50:46,67235c9d9d3b60d42012c74a,YouTube Music,Ascolto passivo,Youtube mi consiglia solo video di musica che ho già guardato.,YouTube only recommends music videos that I’ve already watched.,POST,PASSIVE,TR3_Continuation,NO,5,Il sistema continuava a mostrarmi artisti o brani simili risultando ripetitivo,"Non ne sono sicurə ma ha catturato la mia attenzione per qualche motivo, Mi sono sentito “intrappolatə” in un loop di contenuti già familiari",NO,3,4
226,12/12/2025 22:00:24,6646052f36c0bd14aafa0f0f,Spotify,Ascolto passivo,"Stavo ascoltando una playlist rock. Subito dopo, fra i brani consigliati è partita una canzone di Anna, che non ascolto e non rientra nei miei gusti.","I was listening to a rock playlist. Immediately afterward, among the recommended tracks, a song by Anna played, which I don’t listen to and isn’t to my taste.",POST,PASSIVE,TR3_Continuation,NO,2,Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti,"Le raccomandazioni non sembravano evolvere nemmeno dopo aver cambiato ciò che ascoltavo, Il sistema sembrava ignorare scene musicali diverse o di nicchia a cui tengo.",NO,3,4
227,12/12/2025 22:01:55,6646052f36c0bd14aafa0f0f,Spotify,Ascolto passivo,"Stavo ascoltando una playlist per la palestra. Subito dopo, fra i brani consigliati è partito un brano di Tony Effe, che non ascolto e non rientra nei miei gusti, in più non aveva a che fare con ciò che ascoltavo. ","I was listening to a workout playlist. Immediately afterward, among the recommended tracks, a song by Tony Effe played, which I don’t listen to and isn’t to my taste. On top of that, it had nothing to do with what I had been listening to.",POST,PASSIVE,TR3_Continuation,NO,2,Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti,"Le raccomandazioni non sembravano evolvere nemmeno dopo aver cambiato ciò che ascoltavo, Il sistema sembrava ignorare scene musicali diverse o di nicchia a cui tengo.",NO,3,4
228,12/12/2025 22:04:15,6646052f36c0bd14aafa0f0f,Spotify,Stavo cercando qualcosa di specifico,"Stavo scrollando nella home di Spotify. Fra le varie sezioni, noto “I più grandi successi di oggi” e viene consigliata Taylor Swift, una cantante che non ho mai ascoltato e che non rientra per nulla nei miei gusti","I was scrolling through the Spotify home page. Among the various sections, I noticed ‘Today's Top Hits’ and Taylor Swift was recommended, a singer I've never listened to and who is not at all to my taste.",PRE,PASSIVE,TR1_Presentation,NO,1,Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti,"Le raccomandazioni non sembravano evolvere nemmeno dopo aver cambiato ciò che ascoltavo, Il sistema sembrava ignorare scene musicali diverse o di nicchia a cui tengo., Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti",NO,3,4
229,12/12/2025 22:05:37,67235c9d9d3b60d42012c74a,Spotify,Ascolto passivo,Le playlist proposte da Spotify hanno molte canzoni uguali tra di loro.,The playlists suggested by Spotify contain many songs that are similar to each other.,POST,PASSIVE,TR2_Collection,NO,5,Ho trovato difficile scoprire qualcosa di veramente nuovo o diverso,Mi sono sentito “intrappolatə” in un loop di contenuti già familiari,NO,3,4
230,12/12/2025 23:23:05,60e5d3a91561c1746aa12a5e,Spotify,Stavo scrollando,"Ho notato che tutti gli artisti che avevano una sezione dedicata nella homepage(""la musica di ../per i fan di ../ playlist da..) erano uomini",I noticed that all the artists who had a dedicated section on the homepage (‘music by ... / for fans of ... / playlist from ...’) were men.,PRE,PASSIVE,TR1_Presentation,NO,4,"Ho visto pochissime artiste donne o artisti non occidentali essere consigliati, Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti",Le raccomandazioni mi sono sembrate stereotipate o influenzate da bias,NO,2,3
231,12/12/2025 23:25:56,60e5d3a91561c1746aa12a5e,Spotify,Stavo scrollando,Ho notato che tutte le settimane o comunque molto spesso Spotify mi consiglia playlist che non c'entrano nulla con quello che ascolto di solito. Mi sembra di avere della pubblicità ,"I've noticed that every week, or at least very often, Spotify recommends playlists that have nothing to do with what I usually listen to. It feels like I'm being bombarded with adverts. ",PRE,PASSIVE,TR1_Presentation,YES,4,"Il sistema continuava a mostrarmi artisti o brani simili risultando ripetitivo, La piattaforma sembrava promuovere canzoni già virali o molto popolari, Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti","Il sistema sembrava ignorare scene musicali diverse o di nicchia a cui tengo., Ho trovato lo stesso contenuto “di tendenza” su diverse piattaforme, Le raccomandazioni non sembravano evolvere nemmeno dopo aver cambiato ciò che ascoltavo",NO,2,2
232,12/12/2025 23:29:14,60e5d3a91561c1746aa12a5e,Spotify,Stavo cercando qualcosa di specifico,"Stavo sfogliando la playlist indie mix e ho notato che ha ben poco di indie. Qualche artista c'è ma molti fanno pop puro, o pop qualcosa. La stragrande maggioranza non sono indipendenti ","I was browsing through the indie mix playlist and noticed that it has very little indie music. There are a few artists, but many of them make pure pop, or pop something. The vast majority are not independent. ",PRE,ACTIVE,TR2_Collection,NO,3,"Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti, Ho trovato difficile scoprire qualcosa di veramente nuovo o diverso","Mi sono sentito “intrappolatə” in un loop di contenuti già familiari, Ho trovato lo stesso contenuto “di tendenza” su diverse piattaforme",NO,3,5
233,12/12/2025 23:38:15,67235c9d9d3b60d42012c74a,Spotify,Ascolto passivo,Spotify mi consiglia solo canzoni già molto conosciute e che ascolto già.,Spotify only recommends songs that are already very well-known and that I already listen to.,POST,PASSIVE,TR3_Continuation,NO,5,"Ho notato una sovrarappresentazione di artisti maschili o generi mainstream, La piattaforma sembrava promuovere canzoni già virali o molto popolari","Le raccomandazioni mi sono sembrate stereotipate o influenzate da bias, Ho trovato lo stesso contenuto “di tendenza” su diverse piattaforme",NO,3,4
234,13/12/2025 00:41:26,601705a0246e51313e8ed38e,Spotify,Ascolto passivo,"Stavo curiosando nei miei daily mix, quando ho notato che la prima canzone della playlist era totalmente diversa dal resto, come se fosse stata messa per promuovere quel brano in una playlist di brani diversissimi da essa.","I was browsing my Daily Mix, and I noticed that the first song in the playlist was completely different from the rest, as if it had been placed there to promote that track in a playlist of very different songs.",POST,ACTIVE,TR2_Collection,YES,1,Non ne sono sicurə ma ha catturato la mia attenzione per qualche motivo,"Non ne sono sicurə ma ha catturato la mia attenzione per qualche motivo, Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti, Il sistema sembrava ignorare scene musicali diverse o di nicchia a cui tengo.",NO,1,3
235,13/12/2025 00:45:14,601705a0246e51313e8ed38e,Spotify,Ascolto passivo,"Stavo controllando i daily mix, e in questo ho visto, nei vari brani della scaletta, la presenza ricorrente di questi due artisti, che ho visto proposti in modo un po' più frequente anche in altre playlist.","I was checking my Daily Mix, and in this one I noticed the recurring presence of these two artists throughout the tracklist, who I’ve seen suggested a bit more frequently in other playlists as well.",POST,ACTIVE,TR2_Collection,NO,3,Il sistema continuava a mostrarmi artisti o brani simili risultando ripetitivo,Mi sono sentito “intrappolatə” in un loop di contenuti già familiari,NO,3,4
236,13/12/2025 00:58:31,601705a0246e51313e8ed38e,Spotify,Stavo cercando qualcosa di specifico,"In questa playlist di raccomandazioni da un brano, ho visto proposte canzoni di determinati artisti in modo più frequente del resto.","In this playlist of recommendations from a track, I noticed songs by certain artists appearing more frequently than others.",POST,ACTIVE,TR2_Collection,NO,3,"Non ne sono sicurə ma ha catturato la mia attenzione per qualche motivo, Ho notato una sovrarappresentazione di artisti maschili o generi mainstream, Il sistema continuava a mostrarmi artisti o brani simili risultando ripetitivo",Mi sono sentito “intrappolatə” in un loop di contenuti già familiari,NO,3,4
237,13/12/2025 01:01:36,601705a0246e51313e8ed38e,Spotify,Stavo cercando qualcosa di specifico,"Nelle prime raccomandazioni nella radio di un brano hip hop old school, genere in cui c'è davvero molto materiali di molti artisti importanti, ho notato una certa tendenza a proporre brani di pochi artisti in particolare.",In the first recommendations on the radio for an old-school hip hop track—a genre with a lot of material from many important artists—I noticed a certain tendency to suggest tracks from just a few particular artists.,POST,ACTIVE,TR2_Collection,NO,4,"Ho notato una sovrarappresentazione di artisti maschili o generi mainstream, Non ne sono sicurə ma ha catturato la mia attenzione per qualche motivo, Ho visto pochissime artiste donne o artisti non occidentali essere consigliati, Il sistema continuava a mostrarmi artisti o brani simili risultando ripetitivo",Non ne sono sicurə ma ha catturato la mia attenzione per qualche motivo,NO,3,5
238,13/12/2025 01:06:43,601705a0246e51313e8ed38e,Spotify,Stavo cercando qualcosa di specifico,"In una radio di un brano, ho trovato un brano appena uscito ma che, se non per un breve break che riprende il genere della radio (dnb), a livello di genere, non aveva nulla a che fare con il resto.","On the radio for a track, I came across a newly released song that, aside from a brief break referencing the radio’s genre (drum & bass), had nothing to do with the rest in terms of genre.",POST,ACTIVE,TR2_Collection,NO,5,Non ne sono sicurə ma ha catturato la mia attenzione per qualche motivo,Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti,NO,2,2
239,13/12/2025 01:15:23,601705a0246e51313e8ed38e,Spotify,Ascolto passivo,"Ho fatto partire la radio di un brano scoperto tempo fa, e ho notato un certo pattern e frequenza nella proposta di determinati artisti.","I started the radio for a track I discovered some time ago, and I noticed a certain pattern and frequency in the suggestion of specific artists.",POST,ACTIVE,TR2_Collection,NO,3,"Non ne sono sicurə ma ha catturato la mia attenzione per qualche motivo, Il sistema continuava a mostrarmi artisti o brani simili risultando ripetitivo",Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti,NO,2,4
240,13/12/2025 03:51:31,6056beff1b9debccd57761e0,YouTube,Stavo cercando qualcosa di specifico,"Dopo aver fatto una ricerca su youtube di Lucio Dalla, mi è uscito tra i risultati un pezzo di Laura Pausini. È una sponsorizzazione ed è lecita, ma rimane comunque fastidiosa. Se proprio bisogna posizionare una sponsorizzazione, io la metterei magari in alto (o in basso come ultima proposta) e poi vorrei vedere qualcosa che sia correlato","After searching for Lucio Dalla on YouTube, a song by Laura Pausini appeared among the results. It's an advertisement, and that's fine, but it's still annoying. If you really have to place an advertisement, I would put it at the top (or at the bottom as the last suggestion) and then I would like to see something related.",PRE,ACTIVE,TR1_Presentation,YES,1,Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti,Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti,YES,2,3
241,13/12/2025 10:55:32,601705a0246e51313e8ed38e,Spotify,Ascolto passivo,"Come l'altra volta, ho notato una leggera preferenza per alcuni artisti nelle raccomandazioni.","As before, I noticed a slight preference for certain artists in the recommendations.",POST,PASSIVE,TR2_Collection,NO,4,"Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti, Non ne sono sicurə ma ha catturato la mia attenzione per qualche motivo","Mi sono sentito “intrappolatə” in un loop di contenuti già familiari, Le raccomandazioni mi sono sembrate stereotipate o influenzate da bias",NO,3,2
242,13/12/2025 16:01:45,6646052f36c0bd14aafa0f0f,Spotify,Stavo scrollando,"Stavo scrollando su Spotify fin quando noto la sezione “Stazioni radio consigliate”. In questa sezione, erano presenti più artisti che non rientrano nei miei gusti, fra cui Olly","I was scrolling through Spotify when I noticed the “Recommended Radio Stations” section. In this section, there were several artists who are not to my taste, including Olly.",PRE,PASSIVE,TR1_Presentation,NO,2,Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti,"Il sistema sembrava ignorare scene musicali diverse o di nicchia a cui tengo., Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti",NO,3,4
243,13/12/2025 16:03:07,6646052f36c0bd14aafa0f0f,Spotify,Ascolto passivo,"Stavo ascoltando una playlist in auto. Ad un certo punto appena finita la playlist, parte una riproduzione consigliata con un brano di Mambolosco, che non ascolto e non rientra nei miei gusti","I was listening to a playlist on autoplay. Once the playlist ended, a recommended track by Mambolosco started, which I don’t listen to and isn’t to my taste.",POST,PASSIVE,TR3_Continuation,NO,2,"La piattaforma sembrava promuovere canzoni già virali o molto popolari, Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti","Ho trovato lo stesso contenuto “di tendenza” su diverse piattaforme, Il sistema sembrava ignorare scene musicali diverse o di nicchia a cui tengo., Le raccomandazioni non sembravano evolvere nemmeno dopo aver cambiato ciò che ascoltavo",NO,3,4
244,13/12/2025 16:04:36,6646052f36c0bd14aafa0f0f,Spotify,Ascolto passivo,"Stavo ascoltando una playlist rock. Ad un certo punto, finita la playlist, parte in riproduzione consigliata un brano di Villabanks, che non ascolto e che non aveva a che fare con ciò che stavo ascoltando","I was listening to a rock playlist. Once the playlist ended, a recommended track by Villabanks started, which I don’t listen to and had nothing to do with what I had been listening to.",POST,PASSIVE,TR3_Continuation,NO,2,Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti,"Le raccomandazioni non sembravano evolvere nemmeno dopo aver cambiato ciò che ascoltavo, Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti, Il sistema sembrava ignorare scene musicali diverse o di nicchia a cui tengo.",NO,3,4
245,13/12/2025 16:46:09,6056beff1b9debccd57761e0,Instagram,Stavo scrollando,"È evidente che, in base ai video che ho condiviso e con cui interagisco di più, l’algoritmo continua a creare un feed per uno specifico “prototipo” di persona, che risulta difficile da cambiare, anche perché in effetti mi porta ad interagire sempre con gli stessi temi che mi piacciono","It is clear that, based on the videos I share and interact with most, the algorithm continues to create a feed for a specific “prototype” of person, which is difficult to change, partly because it leads me to always interact with the same topics that I like.",PRE,PASSIVE,TR1_Presentation,YES,5,"Ho trovato difficile scoprire qualcosa di veramente nuovo o diverso, Il sistema continuava a mostrarmi artisti o brani simili risultando ripetitivo","Le raccomandazioni non sembravano evolvere nemmeno dopo aver cambiato ciò che ascoltavo, Il sistema sembrava ignorare scene musicali diverse o di nicchia a cui tengo., Mi sono sentito “intrappolatə” in un loop di contenuti già familiari, Le raccomandazioni mi sono sembrate stereotipate o influenzate da bias",YES,5,5
246,13/12/2025 23:08:07,67235c9d9d3b60d42012c74a,Spotify,Ascolto passivo,Spotify mi consiglia playlist praticamente uguali.,Spotify recommends playlists that are practically identical.,POST,PASSIVE,TR1_Presentation,NO,5,"Ho notato una sovrarappresentazione di artisti maschili o generi mainstream, Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti","Ho trovato lo stesso contenuto “di tendenza” su diverse piattaforme, Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti",NO,3,4
247,13/12/2025 23:17:54,67235c9d9d3b60d42012c74a,Spotify,Ascolto passivo,I diversi mix proposti da Spotify presentano molte canzoni uguali,The various mixes offered by Spotify feature many of the same songs.,POST,PASSIVE,TR2_Collection,NO,5,"La piattaforma sembrava promuovere canzoni già virali o molto popolari, Ho trovato difficile scoprire qualcosa di veramente nuovo o diverso",Mi sono sentito “intrappolatə” in un loop di contenuti già familiari,NO,3,5
248,13/12/2025 23:50:36,67235c9d9d3b60d42012c74a,Spotify,Stavo cercando qualcosa di specifico,Le playlist all’infuori del mio gusto abituale sono rilegate al fondo della home. ,Playlists that are not to my usual taste are relegated to the bottom of the home page. ,PRE,ACTIVE,TR1_Presentation,NO,4,Il sistema continuava a mostrarmi artisti o brani simili risultando ripetitivo,Mi sono sentito “intrappolatə” in un loop di contenuti già familiari,NO,3,4
249,14/12/2025 01:12:49,6582f5dfb83c230e72711bbd,YouTube Music,Stavo cercando qualcosa di specifico,Ascoltando Toby Pitony che fà musica pop però per lo più meme mi é spuntato nei seguiti Leon faun che fà musica pop ma molto più seria e tra l'altro non lo ascolto in quanto non mi piace,"While listening to Toby Pitony, who makes mostly pop-meme music, Leon Faun appeared in the following tracks. He also makes pop, but much more serious, and I don’t listen to him because I don’t like it.",POST,PASSIVE,TR3_Continuation,NO,3,La piattaforma sembrava promuovere canzoni già virali o molto popolari,"Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti, Il sistema sembrava ignorare scene musicali diverse o di nicchia a cui tengo.",NO,2,5
250,14/12/2025 01:16:15,60ddf71e95896d2595f0e1a5,Spotify,Stavo cercando qualcosa di specifico,Ho trovsto questa playlist di indie italiano dove sono in stragrande maggioranza brani di artisti maschili e pochissime donne,I found this Italian indie playlist where the vast majority of songs are by male artists and very few by women.,PRE,ACTIVE,TR2_Collection,NO,5,Ho visto pochissime artiste donne o artisti non occidentali essere consigliati,Le raccomandazioni mi sono sembrate stereotipate o influenzate da bias,NO,2,4
